Review,OnlinePlatform,MentorsTeachers,Price,MentorsTeachers,Price,CareerSupport,ContentSyllabus,Job Guarantee,FullStack,Cybersecurity,DataScience,AppliedAI,Outcomes,Scholarships,Rigobot,LearnPack
"Un profesor de 10, te explica todo bien, fácil de entender, y te resuelve las dudas sin problema, y si no sabe la respuesta te la busca para responderla en la siguiente clase, un gusto tener un profesor así.",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"el contenido es muy bueno, pero falta más contenidos más completos, no se ha profundizado en ningún tema, hay cursos más baratos y con contenido completo.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Carlos siempre está para aclarar dudas y echar una mano, muy bien mentor",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Antes del prework, estaría bueno que se enseñe desde lo más básico, como cómo usar git add, commit, etc., porque al principio uno no sabe ni por dónde empezar y creo que algunas explicaciones son algo avanzadas para alguien sin base. 

¿Querés que lo meta todo junto con el comentario para Carlos?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilyas is awesome! He is very patient with us and I am happy to have him as an instructor/mentor. I am all for the course going longer than 16-weeks if it means he can better assist us going through the exercises.,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
projects have been fine- frustrated with my partner and the project we are doing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"when I get a job, I'll know more",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
He is an amazing mentor!,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
I have a lot of feedback and ideas to help improve.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"It provides a clear and well thought out structure. Although the depth in the topics is not as deep as I would like, but it is understandable due to the timeframe the bootcamp takes place within.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Very easy to follow. He explains the concepts well and is easy to get along with. Plus, he throws some fun challenges or riddles whilst in class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This is tricky because no one I know likes data science or programming in general. But if they did, I would recommend the course to them as a quick start guide that fast tracks their learning process.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Like I said, I wish it would go deeper, but it is formatted very well. The progression from mathematics as a foundation to the models at the end was definitely the chef's kiss in my opinion.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"El profesor hizo un excelente trabajo al guiar la clase. A pesar de que yo ya había completado la actividad, valoré mucho que se tomara el tiempo de repasar los conceptos del DOM, entendiendo que es un tema que presenta dificultades para muchos. Su disposición para explicar y reforzar estos puntos fue muy positiva.",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Muy buena, Pablo es un crack",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Really good. A lot of good information and techniques to start in the Data Science word.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Great. Everything has been explained precisally and every example just fits perfectly with what Samir teaches. Totally helpful even in off-classes hour times.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Every topic feels so important. A little too much for begginers in the area but with a lot of effort and time it's reachable. My only little issue is that it feels like coding basics are needed for the course. With no knowlegde is way too hard, but thats just my opinion. Besides that, everything has been so informative. feeling pretty good.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Very very good. No problems.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Todo genial, un 20 sobre 10. Excelente profesor.",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Me gustaría destacar que lo que más me impresionó fue cómo el profesor estructuró la clase para enseñar los conceptos necesarios a medida que avanzábamos en la actividad. En mi opinión, todas las clases deberían tener este enfoque. Si bien es válido fomentar la investigación independiente y la resolución autónoma por parte de los estudiantes, también es muy pedagógico que se realicen ejercicios similares en clase para reforzar los conceptos de forma práctica.",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"Como siempre todo un crack Alexis, solo estuve 10 minutos en llamada y resuelve dudas como relampago.
Que suerte que me toco Astrid y Alexis de profes.",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Lo ha hecho desde el principio, y ahora ya lo estamos haciendo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nos está poniendo mayor atención porque estamos obteniendo confianza en expresarle cualquiera de nuestras dudas y las está atendiendo adecuadamente.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Se toma el tiempo de explicarnos y no hace saber el porqué de las cosas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A veces hay algunas cosas que asume, pero es donde nosotros podemos entrar para preguntar.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"El profesor explicó de manera muy clara cómo se relacionan los conceptos con la actividad práctica. Personalmente, me ayudó mucho ver cómo aplicaba el conocimiento en un ejercicio concreto, ya que muchas veces las clases se limitan a teoría muy básica sin mostrar su aplicación real. Esta metodología me permitió comprender mejor, incluso habiendo resuelto la actividad previamente.",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Muy pedagógico y paciencia infinita. Muy buen profesor,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Buena mentora!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Explica muy bien y se nota que tiene mucho conocimiento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romina hace bien su trabajo de apoyo a las clases,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Un excelente profesor y profesional que siempre que lo he pedido, me ha ayudado sin ningun problema",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Muy contento, me ayudaron con el contenido, me ayudaron con mis horarios complicados, siguieron mi progreso",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
no puedo recomendar un Bootcamp a la ligera,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"La verdad es que en general ha sido una experiencia maravillosa, buenos tutores y prefesionales, ademas de todo lo que me ofrece para sentar las bases de un desarrollador full stack.",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"No, debido a que mi circulo cercano no les gusta este campo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"So far so good I hope. However, I feel that I am constantly behind the curve. I am happy to be going through the course. I wish that the exercises better reflected the reading. Also, I would like to have seen repetition in exercises as one would see in a math course to practice and better learn the order of operations.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
I would have to wait and see until the course finishes. I do not think I am in a position to recommend anything at this point since I am still new to the program.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
I don't believe that the exercises reflect what is in the reading. I think the practice questions can be better arranged for repetition rather than answering a question and then moving on. Repetition is key and I think the exercises should reflect that.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Considero que me ha ayudado a progresar sobre aspectos técnicos y prácticos. Sin embargo, el bootcamp y su planteamiento - tratándose de una formación no reglada - abusa de la metodología de aula invertida. Para los estudiantes claro que es bueno leer los contenidos antes para interiorizarlos o comprenderlos mejor, pero estos no profundizan y son superficiales (o en ocasiones contienen errores, lo que refleja una despreocupación total en cuanto a su compresión o actualización). Además, algunas prácticas - estando el bootcamp enfocado para cualquier tipo de persona sin requisitos - no permiten su realización de una manera más y mejor guiada para completarlas (como sería recomendable), sino que se incide en ser resolutivos (obvio) porque no se indica todo - al parecer con intención - para que los estudiantes podamos llegar a la solución, y sino entonces preguntar, lo que en ocasiones tampoco ha resuelto dificultades.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Excelente. Al final es quién le ha dado más valor y aprovechamiento al bootcamp. Razones objetivas: 1. Siempre ha aportado mayores recursos o contenidos de los que se facilitan [p. ej. para el proyecto final, Rubén ha desarrollado contenidos no recogidos en el bootcamp (análisis forense) pero sin embargo contemplados en el proyecto ¿?]; 2. Ha intentado de las lecturas y cuando le resultaba posible, ejemplificar y mostrar casos o prácticas reales.
La única pega, lo cual es salvable, es que a lo mejor a veces ha explicado cosas de manera rápida o sin graduar un poco más la explicación para la audiencia que se dirige (estudiantes con o sin tanta base técnica); pero sin embargo esto no ha impedido que después se le pudiese seguir tras ir personalmente progresando y avanzando.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Todo bien se avanza a ritmo adecuado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Todo bien pero siento que los contenidos de las clases avanzan demasiado lentamente.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ahora mismo, viendo como ha derivado todo y que parece que hay una preocupación mayor de que los estudiantes completen todo dentro de las 16 semanas, no lo recomendaría. Razones: 1. precio;
2. se exige excelencia o un gran compromiso para su realización, pero no se da una correspondencia; 3. los contenidos necesitan ser mejorados, profundizados y actualizados; 4. cualquier persona podría plantearse investigar o formarse y sólo se encontraría el reto de cómo practicar o utilizar lo aprendido, para lo cual el bootcamp con alguna práctica aunque sí ofrece herramientas, no explota más la parte práctica",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muy disponible y competente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COMO SIEMPRE APOYANDO .....EL MEJOR MENTOR.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Explica muy bien y tiene mucha paciencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
She was extremely helpful,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Me esta gustando mucho todo el contenido del bootcamp y estoy disfrutando mucho del proceso.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Mi opinión sobre Diego es la misma que al inicio, es un profesional en lo que explica y se nota que tiene muchos conocimientos, y sabe explicar los conceptos de una forma muy fácil y sencilla",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Muy buena peofesora, y se compenetra a la perfección con el profesor principal",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lo recomendaría a todo el mundo que quiera empezar en el mundo programación,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buen contenido, bien explcado y accesible, con algunos errores menores pero nada que impida el correcto funcionamiento del curso",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Exelente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fue claro y me ayudó hacer las reflexiones necesarias para lograr salir del bug. Me aclaro dudas fuera del código muy útiles  para comprender un poco sobre el mundo del desarrollo y Como funcionan herramientas con bootstrap en el día a día.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"He really knows about coding, and easily explain my question",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
muy util,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ha tenido sus altos y bajos, y la verdad que ha estado bien",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Es un gran profesor, tiene mucha paciente y se nota que es un verdadero profesional en el tema.",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Muy buen profesor, siempre dispuesto.",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"También se mantiene como buen asistente, disponible para cualquier duda.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Muy contenta, también se nota que es un verdadero profesional.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ya se lo he recomendado a todos los que conozco!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lo continúo viendo como una muy buena opción para formarse en este área.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"En general muy claro todo, pero los tests de los ejercicios a veces fallan aunque llegues al resultado.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Muy bien, explica despacio para todo el mundo y en caso de que alguien no haya entendido vuelve sin problema a explicarlo. <3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"En la misma línea que Héctor. Se toma las molestias de saber si lo hemos entendido, nos explica si es necesario. Todo muy bien <3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
He notado que al ingresar a la plataforma desde  mi móvil me da un error y no me deja ingresar a las lecturas. y es una gran desventaja para mi ya que no cuento con mucho tiempo libre así que aprovecho descansos en el trabajo o cuando voy de camino para ponerme al día con las lecturas.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"La experiencia es muy buena, a nivel de contenido muy completo y el profesorado muy atento.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Excelente profesional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"muy buena, lo unico que 30 minutos es muy poco tiempo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hicimos una sesión de simulación de entrevista técnica y fue muy amable y de mucha ayuda. Mentor muy recomendable.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Genial. Entendí perfecto la explicación,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Me siento muy contenta porque he aprendido mucho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muy bien en cuanto a contenidos y la utilidad de lo que se aprende pero bastante intenso y no siempre fácil de conciliar en el día a día.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Muy contenta, cada vez es más complicado pero tengo muy buenos profesores",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Excelente reunión, recomiendo altamente a el señor Alexis Peña.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gran persona y docente.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fue muy buena experiencia he sentido tanto a Javier como a Raúl siempre muy atentos y dispuestos a ayudar con cualquier cosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Se pueden mejorar los contenidos y su ordenación para que sean menos pesados a la hora de llegar a los informes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Javier fue mi profesor en la academia, solo tengo que decir: aumenten su salario! es el mejor profesor de la academia! claro y directo es sus explicaciones, siempre tiene buena energía para transmitir y es un apasionado en lo que hace. Las mentorias con Javier son siempre excelentes!",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Creo que a pesar de ser un curso muy completo es difícil encontrar gente que este dispuesta a pagar su precio,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Muy buen profesor bajo mi opinión, dedicándole tiempo a cualquier duda que surgiera incluso dedicando parte de su tiempo a preparar clases mucho más divertidas y dinámicas para todos",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Se podrían ordenar y mejorar algún contenidoa para hacer aún más ameno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
